Forest_Area_ha,Tree_Cover_Loss_ha,Annual_Rainfall_mm,Population_Density,Fire_Incidents,Deforestation_Risk,Illegal_Logging_Flag,Year,Month,Day,Region_Central,Region_Eastern,Region_Northern,Region_Western,District_Gulu,District_Kabale,District_Mbale,District_Mbarara,District_Mukono,District_Wakiso,Forest_Type_Dry Forest,Forest_Type_Mangrove,Forest_Type_Montane Forest,Forest_Type_Plantation,Forest_Type_Tropical Rainforest,Forest_Type_Woodland
2121.3,72.5,1425.3,525.0,18,0,1.0,2024.0,11.0,12.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
4431.78,264.47,1623.2,233.0,0,2,0.0,2024.0,11.0,1.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4515.85,122.4,995.4,40.0,5,2,1.0,2022.0,9.0,29.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
4736.92,355.43,1242.7,497.0,11,0,0.0,2023.0,4.0,5.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
6874.72,521.07,1776.8,506.0,10,0,1.0,2023.0,8.0,30.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
5094.2,278.56,1843.9,675.0,20,0,1.0,2024.0,3.0,10.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
9213.36,654.52,765.7,671.0,5,0,0.0,2024.0,10.0,30.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4922.73,115.71,1721.1,778.0,16,2,0.0,2023.0,3.0,26.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
4044.05,273.84,955.1,306.0,2,2,1.0,2023.0,10.0,10.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4022.46,222.89,1632.0,486.0,19,2,0.0,2022.0,5.0,11.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3965.14,35.31,1624.8,684.0,14,1,0.0,2022.0,4.0,12.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3834.23,281.38,1984.3,263.0,14,2,0.0,2022.0,6.0,5.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6499.8,393.09,1814.7,481.0,5,0,1.0,2023.0,11.0,25.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1130.95,33.44,1474.2,475.0,10,1,1.0,2022.0,12.0,11.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2803.5,160.1,2070.7,737.0,20,2,0.0,2024.0,2.0,29.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
4840.65,101.33,1683.8,302.0,1,2,1.0,2024.0,6.0,21.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
8270.73,141.08,1638.1,172.0,5,2,1.0,2024.0,12.0,18.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
8521.5,209.78,814.0,297.0,6,2,1.0,2023.0,7.0,25.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5720.93,236.9,1597.8,435.0,2,2,0.0,2023.0,1.0,8.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
6651.51,151.99,1993.1,707.0,14,2,0.0,2022.0,11.0,14.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7064.01,69.79,1028.8,348.0,3,1,1.0,2023.0,7.0,3.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
6184.06,452.77,2195.7,305.0,24,0,0.0,2023.0,6.0,9.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
845.91,58.73,2360.4,669.0,5,1,1.0,2023.0,12.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
6276.73,448.87,1864.6,84.0,2,0,1.0,2021.0,7.0,20.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
279.61,8.51,901.9,895.0,23,1,0.0,2022.0,12.0,26.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1529.83,102.1,752.2,77.0,0,2,1.0,2024.0,2.0,12.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7945.9,116.65,2357.8,70.0,16,2,0.0,2021.0,1.0,10.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
519.29,1.75,2455.9,476.0,1,1,0.0,2023.0,10.0,30.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
7838.99,72.12,1319.3,231.0,10,1,0.0,2022.0,11.0,23.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
7811.11,488.41,1874.1,47.0,15,0,0.0,2022.0,1.0,2.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
3340.46,246.3,1401.2,569.0,25,2,0.0,2021.0,12.0,20.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
169.86,8.06,2470.3,717.0,16,0,1.0,2021.0,8.0,16.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2870.28,192.91,1297.8,787.0,10,2,0.0,2024.0,3.0,27.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
9212.07,527.45,1827.2,717.0,1,0,1.0,2023.0,5.0,18.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3100.37,203.67,1066.7,122.0,10,2,1.0,2022.0,7.0,13.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
8582.1,398.17,1760.5,420.0,0,0,0.0,2023.0,2.0,14.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5627.46,395.65,832.4,185.0,3,0,1.0,2022.0,11.0,5.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
9156.07,579.8,2395.5,687.0,11,0,0.0,2021.0,6.0,4.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4677.24,350.53,1447.5,409.0,10,0,1.0,2024.0,5.0,2.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
9473.96,586.11,1005.7,115.0,14,0,1.0,2022.0,9.0,27.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4254.99,15.38,1636.5,360.0,3,1,0.0,2023.0,11.0,12.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
2575.84,108.76,1769.3,763.0,25,2,0.0,2023.0,10.0,2.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3964.99,18.05,2197.8,438.0,13,0,1.0,2024.0,6.0,8.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
941.42,62.1,748.0,857.0,13,1,0.0,2024.0,10.0,19.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
7923.31,470.13,824.1,86.0,7,0,1.0,2021.0,9.0,17.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
9114.19,563.34,1401.1,722.0,25,0,0.0,2023.0,2.0,3.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
6769.59,437.46,1440.2,330.0,2,0,0.0,2023.0,11.0,22.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
7970.51,259.73,1029.4,295.0,1,2,0.0,2021.0,6.0,6.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6836.42,15.44,2210.3,892.0,21,1,0.0,2024.0,2.0,4.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3573.43,45.26,962.3,662.0,7,1,0.0,2022.0,7.0,27.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5314.79,278.2,1926.7,489.0,20,0,1.0,2021.0,8.0,9.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
5680.9,79.02,1915.1,80.0,21,1,0.0,2022.0,7.0,7.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4942.05,70.52,1608.2,829.0,14,1,0.0,2024.0,9.0,20.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1743.09,109.02,2321.9,402.0,24,2,0.0,2024.0,9.0,11.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
8990.52,280.75,1889.2,294.0,8,2,0.0,2024.0,7.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
5983.59,31.56,1264.6,356.0,13,1,0.0,2021.0,5.0,7.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
7436.27,527.94,945.8,570.0,22,0,0.0,2022.0,3.0,30.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2691.13,107.12,1468.6,456.0,9,2,0.0,2023.0,5.0,26.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9734.21,631.51,1408.3,585.0,3,0,0.0,2023.0,10.0,16.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4446.71,54.92,869.6,271.0,20,1,0.0,2022.0,2.0,24.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
8331.28,188.33,1280.2,30.0,23,2,0.0,2024.0,12.0,15.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7018.18,509.34,2401.3,633.0,11,0,0.0,2024.0,1.0,26.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
3529.31,20.89,1768.7,333.0,5,1,0.0,2023.0,5.0,26.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1673.14,44.35,1687.0,444.0,15,1,0.0,2022.0,7.0,29.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
2395.59,45.07,1378.6,525.0,9,1,0.0,2023.0,7.0,18.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2630.41,72.48,741.2,292.0,2,1,1.0,2022.0,9.0,28.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
9536.67,612.33,1196.1,831.0,14,0,0.0,2022.0,6.0,24.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
2199.74,29.25,1822.4,487.0,5,1,0.0,2024.0,10.0,6.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1058.46,77.61,1948.1,686.0,5,1,1.0,2022.0,8.0,26.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
3453.74,161.93,2360.1,631.0,7,2,0.0,2024.0,5.0,7.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
8389.81,0.28,1982.0,761.0,4,1,1.0,2024.0,8.0,31.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
8566.0,393.84,1867.1,595.0,4,0,0.0,2022.0,9.0,29.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
4988.32,195.4,2081.1,186.0,16,0,1.0,2021.0,6.0,13.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
8482.52,321.71,2492.8,84.0,19,0,1.0,2023.0,8.0,6.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5269.39,213.51,1970.8,577.0,8,2,1.0,2021.0,1.0,9.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
3452.11,88.29,2249.0,376.0,9,1,1.0,2024.0,1.0,21.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1188.83,61.11,1328.8,450.0,19,1,0.0,2023.0,9.0,27.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
2032.25,140.14,1027.7,569.0,23,0,1.0,2021.0,7.0,18.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1407.28,87.06,870.6,657.0,11,0,1.0,2023.0,8.0,24.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
4349.56,293.6,2206.7,611.0,23,0,1.0,2024.0,2.0,29.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
419.3,26.81,1473.4,661.0,5,1,0.0,2024.0,6.0,7.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
3169.26,190.85,1175.2,233.0,5,2,0.0,2022.0,4.0,6.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
936.37,1.59,1807.6,705.0,25,0,1.0,2021.0,10.0,30.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
7894.62,365.5,2112.5,598.0,3,0,0.0,2021.0,4.0,28.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
9359.98,50.5,1508.2,323.0,22,0,1.0,2024.0,10.0,12.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
9316.78,611.24,1774.7,73.0,3,0,1.0,2022.0,4.0,20.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
9318.78,260.78,784.8,136.0,1,2,1.0,2023.0,4.0,15.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
8018.24,87.21,2080.8,322.0,21,1,0.0,2024.0,12.0,31.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1915.06,16.72,923.4,877.0,11,0,1.0,2021.0,10.0,20.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
9050.31,195.4,2483.4,307.0,13,0,1.0,2024.0,2.0,2.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
6218.06,68.08,1793.1,717.0,13,1,0.0,2023.0,8.0,31.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
9086.74,584.73,2273.4,812.0,19,0,0.0,2021.0,4.0,26.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2536.6,124.49,700.1,177.0,19,2,0.0,2022.0,9.0,8.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
2431.12,49.93,2019.6,742.0,0,1,1.0,2024.0,4.0,29.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
647.89,49.64,2341.3,93.0,25,1,0.0,2022.0,7.0,22.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
7033.64,372.84,1831.8,460.0,6,0,1.0,2021.0,2.0,8.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
4509.97,352.54,2272.2,277.0,17,0,0.0,2024.0,5.0,6.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
9534.3,393.73,1076.4,282.0,15,0,0.0,2022.0,6.0,15.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
378.41,18.75,1991.8,845.0,16,1,0.0,2023.0,8.0,15.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2701.32,201.94,2195.6,897.0,21,2,0.0,2022.0,8.0,8.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
5120.82,143.51,2423.6,333.0,20,0,1.0,2023.0,1.0,12.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
6004.04,12.28,1239.6,519.0,10,1,0.0,2021.0,8.0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
5523.01,280.31,2348.5,688.0,4,2,0.0,2022.0,10.0,8.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
6242.67,270.87,1668.1,557.0,20,2,0.0,2024.0,9.0,9.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4662.43,270.86,2330.4,414.0,15,0,1.0,2022.0,8.0,21.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
5483.04,263.47,1317.4,330.0,8,2,1.0,2021.0,7.0,16.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4415.72,117.34,1750.7,484.0,17,0,1.0,2021.0,2.0,22.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1819.71,112.75,2349.7,417.0,6,2,0.0,2022.0,6.0,5.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
5172.79,184.45,928.3,666.0,5,2,1.0,2023.0,10.0,8.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
3957.26,120.77,2452.6,524.0,8,2,1.0,2022.0,6.0,28.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
6138.21,56.59,1626.9,748.0,0,1,0.0,2022.0,11.0,11.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
4887.66,136.69,1553.0,803.0,5,2,0.0,2024.0,5.0,22.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
8004.63,353.94,1756.5,217.0,20,0,0.0,2022.0,9.0,13.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5536.12,128.9,1936.9,126.0,6,2,1.0,2024.0,3.0,18.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
2235.09,45.81,1824.2,267.0,25,1,0.0,2021.0,9.0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1136.69,25.79,1752.1,64.0,6,1,1.0,2021.0,6.0,12.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
5137.75,237.84,1191.2,855.0,19,2,0.0,2022.0,2.0,17.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
7367.57,237.76,2059.4,344.0,7,2,0.0,2022.0,2.0,2.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
9508.39,639.16,1998.3,697.0,3,0,1.0,2024.0,8.0,29.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
509.62,16.91,700.4,32.0,13,1,0.0,2021.0,3.0,12.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
5309.25,280.4,1518.5,821.0,3,2,1.0,2021.0,3.0,15.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7131.79,383.4,1487.9,848.0,8,0,1.0,2023.0,2.0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2852.66,149.89,1673.2,599.0,11,0,1.0,2023.0,3.0,16.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5777.91,137.9,1784.2,687.0,10,2,0.0,2023.0,1.0,28.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
9109.96,297.81,1836.0,691.0,11,0,1.0,2023.0,6.0,15.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6541.23,112.29,1442.3,128.0,0,2,1.0,2023.0,11.0,4.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1484.93,37.16,1169.3,846.0,19,1,0.0,2021.0,1.0,14.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
3261.27,34.29,1636.6,207.0,8,1,1.0,2024.0,3.0,12.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
4718.45,265.83,1342.5,241.0,9,2,1.0,2021.0,12.0,29.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
8407.19,134.05,2324.3,247.0,21,0,1.0,2021.0,9.0,15.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
9915.6,491.15,1859.5,833.0,16,0,0.0,2021.0,12.0,15.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
5004.11,299.76,894.0,787.0,5,2,1.0,2021.0,9.0,25.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
9685.54,160.76,935.4,846.0,7,2,0.0,2023.0,5.0,31.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3241.96,102.08,1517.8,379.0,2,2,1.0,2022.0,10.0,29.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
6893.55,50.78,992.2,553.0,21,1,0.0,2023.0,9.0,28.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
420.52,27.7,1504.1,227.0,0,1,1.0,2021.0,3.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5152.23,362.1,1482.2,263.0,25,0,0.0,2022.0,9.0,22.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
4408.31,118.63,2150.2,198.0,24,2,0.0,2022.0,9.0,28.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
4722.99,354.37,2356.1,258.0,17,0,1.0,2024.0,3.0,19.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4065.72,12.54,890.5,426.0,16,1,0.0,2022.0,10.0,16.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2211.79,57.92,1272.4,478.0,21,1,0.0,2023.0,11.0,5.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6187.85,288.26,773.6,802.0,19,2,0.0,2022.0,10.0,25.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
5560.73,117.92,936.8,789.0,24,2,0.0,2021.0,5.0,17.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
705.37,38.07,1171.2,376.0,20,0,1.0,2024.0,5.0,27.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
5890.19,352.87,2295.3,81.0,16,0,0.0,2022.0,2.0,4.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4551.32,226.08,1608.7,223.0,18,0,1.0,2022.0,8.0,11.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
7924.41,139.57,705.6,81.0,4,2,1.0,2022.0,6.0,25.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
9563.71,644.6,842.0,171.0,6,0,1.0,2021.0,3.0,4.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
8175.55,607.25,2082.4,618.0,25,0,0.0,2024.0,9.0,2.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1224.88,9.98,2242.8,805.0,8,1,1.0,2022.0,5.0,4.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1807.39,11.19,771.9,107.0,22,0,1.0,2023.0,3.0,18.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
3721.01,241.75,2488.7,119.0,1,2,0.0,2024.0,2.0,21.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1395.23,30.68,1379.8,254.0,8,1,0.0,2024.0,4.0,12.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6078.93,355.14,2037.5,853.0,2,0,0.0,2022.0,6.0,25.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
6856.51,206.84,1114.9,260.0,13,0,1.0,2024.0,11.0,23.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3054.17,185.81,1182.9,748.0,4,2,0.0,2022.0,9.0,11.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
8256.67,424.45,2373.6,125.0,0,0,1.0,2023.0,10.0,2.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6094.93,170.91,2352.7,58.0,9,2,0.0,2023.0,6.0,1.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2791.83,152.72,1833.7,252.0,8,2,0.0,2021.0,8.0,12.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
3002.03,146.25,2269.6,85.0,4,2,0.0,2022.0,11.0,28.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
7268.79,554.6,1046.5,648.0,10,0,0.0,2022.0,11.0,6.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
3190.35,67.44,915.5,603.0,12,0,1.0,2022.0,3.0,7.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
4538.61,248.16,1559.1,824.0,9,2,1.0,2023.0,6.0,2.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
6846.95,539.33,1828.3,779.0,10,0,1.0,2024.0,10.0,20.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1277.53,12.48,863.7,565.0,12,1,0.0,2023.0,4.0,7.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4840.72,86.66,1005.1,61.0,24,1,0.0,2023.0,7.0,16.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1388.42,16.29,2312.3,541.0,24,1,0.0,2024.0,9.0,4.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
6938.56,285.02,801.5,155.0,18,2,0.0,2023.0,4.0,3.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
4795.08,124.56,1563.6,657.0,15,0,1.0,2023.0,10.0,19.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
6807.92,408.65,1219.4,470.0,15,0,1.0,2024.0,6.0,5.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
8714.76,415.01,705.2,423.0,7,0,0.0,2023.0,1.0,5.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
6962.54,1.77,745.5,702.0,17,1,0.0,2024.0,9.0,13.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4658.27,25.43,1556.8,815.0,22,0,1.0,2024.0,2.0,9.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
613.25,20.64,1324.6,175.0,22,0,1.0,2023.0,12.0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1305.96,10.43,1570.6,420.0,8,1,1.0,2023.0,4.0,18.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1149.77,10.42,1515.9,503.0,16,1,0.0,2024.0,11.0,14.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7853.23,219.19,2378.4,798.0,9,2,1.0,2023.0,4.0,4.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
7824.49,307.45,982.7,390.0,4,0,0.0,2024.0,4.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
6356.23,84.42,2133.9,768.0,2,1,1.0,2024.0,9.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
6966.59,56.76,990.8,779.0,14,0,1.0,2021.0,5.0,25.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5268.12,385.44,730.2,81.0,6,0,0.0,2024.0,7.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
6936.36,128.55,2197.2,177.0,10,2,0.0,2024.0,4.0,22.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2451.18,131.73,2497.8,68.0,15,2,0.0,2022.0,1.0,22.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
2084.2,147.81,1072.8,452.0,13,0,1.0,2023.0,8.0,21.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
6210.71,146.28,2001.3,368.0,9,2,1.0,2022.0,1.0,6.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
6179.78,416.63,1597.1,748.0,0,0,0.0,2021.0,2.0,14.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
2833.82,66.4,1987.7,338.0,24,0,1.0,2023.0,2.0,15.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2770.79,18.92,1632.4,75.0,8,1,1.0,2024.0,8.0,16.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7975.16,249.31,1683.4,339.0,25,2,0.0,2022.0,2.0,27.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
6282.41,115.85,2367.8,890.0,6,2,1.0,2021.0,3.0,2.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
6723.54,187.14,1605.8,320.0,15,0,1.0,2023.0,7.0,9.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7809.02,132.4,1545.0,64.0,20,0,1.0,2023.0,11.0,4.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
6200.54,130.84,1840.1,171.0,22,0,1.0,2024.0,9.0,21.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
963.52,29.26,1484.1,178.0,12,1,0.0,2024.0,2.0,11.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
